X,Y,Z,intensity,ring,dist
0.333034,-0.632725,-0.0374725,7.0,6,0.33303359150886536
0.376555,-0.715714,0.186709,1.0,14,0.37655508518218994
0.367658,-0.699098,-0.0137874,27.0,7,0.36765751242637634
0.373943,-0.711351,0.215337,2.0,15,0.37394294142723083
0.456641,-0.87236,0.0516033,5.0,9,0.45664066076278687
0.593004,-1.13335,0.111908,9.0,10,0.59300422668457031
0.586759,-1.12237,0.155505,57.0,11,0.58675926923751831
0.602704,-1.15385,0.206181,65.0,12,0.60270369052886963
0.340064,-0.65159,-0.0385193,7.0,6,0.34006381034851074
0.366844,-0.703201,0.18311,2.0,14,0.36684384942054749
0.36429,-0.698604,-0.0137525,23.0,7,0.36429038643836975
0.371458,-0.712652,0.215337,2.0,15,0.37145766615867615
0.449913,-0.866858,0.0511846,5.0,9,0.44991257786750793
0.590879,-1.13895,0.112257,44.0,10,0.59087949991226196
0.579184,-1.11736,0.15453,42.0,11,0.57918381690979004
0.587771,-1.13489,0.202426,67.0,12,0.58777081966400146
0.328608,-0.635034,-0.0374725,7.0,6,0.32860821485519409
0.385874,-0.746019,0.193908,1.0,14,0.3858741819858551
0.358176,-0.692766,-0.0136129,23.0,7,0.35817593336105347
0.368968,-0.713944,0.215337,2.0,15,0.36896777153015137
0.450539,-0.875527,0.0516033,4.0,9,0.45053941011428833
0.57961,-1.12683,0.110862,67.0,10,0.57960951328277588
0.582539,-1.1335,0.15648,37.0,11,0.58253908157348633
0.576587,-1.12288,0.199923,68.0,12,0.57658714056015015
0.330036,-0.643286,-0.0378912,7.0,6,0.33003634214401245
0.401053,-0.782042,0.202906,1.0,14,0.40105277299880981
0.354843,-0.692233,-0.013578,23.0,7,0.35484334826469421
0.373521,-0.728982,0.219479,2.0,15,0.37352094054222107
0.463819,-0.909118,0.0534874,4.0,9,0.46381852030754089
0.571147,-1.11997,0.109991,63.0,10,0.57114690542221069
0.576776,-1.13199,0.155993,50.0,11,0.57677644491195679
0.572664,-1.12489,0.199923,69.0,12,0.57266414165496826
0.556489,-1.09359,0.238511,0.0,13,0.55648928880691528
0.338655,-0.665796,-0.0391473,7.0,6,0.33865481615066528
0.39832,-0.783437,0.202906,1.0,14,0.39832046627998352
0.354237,-0.697032,-0.0136478,21.0,7,0.35423684120178223
0.358725,-0.706169,0.212232,2.0,15,0.35872486233711243
0.472361,-0.933901,0.0548481,3.0,9,0.47236126661300659
0.569931,-1.12729,0.110513,60.0,10,0.56993073225021362
0.561186,-1.11096,0.152824,61.0,11,0.56118607521057129
0.566954,-1.12335,0.199298,69.0,12,0.56695389747619629
0.552669,-1.09552,0.238511,1.0,13,0.55266857147216797
0.33453,-0.663407,-0.038938,7.0,6,0.33453011512756348
0.395583,-0.784823,0.202906,1.0,14,0.3955833911895752
0.355401,-0.705408,-0.0137874,25.0,7,0.35540059208869934
0.377112,-0.748826,0.224655,2.0,15,0.3771117627620697
0.545193,-1.0873,0.0637452,4.0,9,0.54519259929656982
0.564207,-1.12571,0.110165,42.0,10,0.56420689821243286
0.553749,-1.10581,0.151849,58.0,11,0.55374938249588013
0.564797,-1.12886,0.199923,69.0,12,0.56479698419570923
0.55411,-1.10798,0.240801,9.0,13,0.55410999059677124
0.317924,-0.635987,-0.0372632,7.0,6,0.31792363524436951
0.392841,-0.786199,0.202906,1.0,14,0.39284142851829529
0.349362,-0.699488,-0.0136478,25.0,7,0.34936204552650452
0.41764,-0.83656,0.250537,1.0,15,0.4176403284072876
0.552062,-1.11066,0.0650013,6.0,9,0.55206173658370972
0.556728,-1.12054,0.109468,37.0,10,0.55672788619995117
0.549003,-1.10596,0.151605,57.0,11,0.54900336265563965
0.553831,-1.11666,0.19742,69.0,12,0.55383145809173584
0.549367,-1.10815,0.240419,15.0,13,0.54936712980270386
0.322796,-0.65141,-0.0381006,7.0,6,0.32279610633850098
0.34958,-0.70608,-0.0137525,23.0,7,0.34957998991012573
0.549259,-1.11428,0.0651059,8.0,9,0.54925858974456787
0.549292,-1.11533,0.10877,61.0,10,0.54929202795028687
0.546016,-1.10965,0.151849,61.0,11,0.54601585865020752
0.546638,-1.1114,0.196169,68.0,12,0.5466381311416626
0.548093,-1.11535,0.241564,27.0,13,0.54809314012527466
0.318759,-0.648947,-0.0378912,7.0,6,0.31875917315483093
0.341949,-0.696465,-0.0135431,24.0,7,0.34194868803024292
0.543612,-1.1126,0.0648966,8.0,9,0.54361206293106079
0.538403,-1.10291,0.107376,66.0,10,0.53840315341949463
0.540592,-1.10789,0.151362,61.0,11,0.54059207439422607
0.541024,-1.10975,0.195543,69.0,12,0.54102396965026855
0.538371,-1.1048,0.238893,33.0,13,0.53837138414382935
0.318355,-0.653592,-0.0381006,7.0,6,0.31835469603538513
0.343891,-0.706645,-0.0137176,25.0,7,0.34389078617095947
0.539725,-1.11449,0.0648966,8.0,9,0.53972518444061279
0.534743,-1.10469,0.107376,66.0,10,0.53474289178848267
0.531536,-1.09904,0.149899,59.0,11,0.53153586387634277
0.538866,-1.11519,0.196169,70.0,12,0.53886574506759644
0.530242,-1.09784,0.236985,38.0,13,0.53024232387542725
0.310861,-0.643908,-0.0374725,7.0,6,0.31086137890815735
0.340553,-0.70604,-0.0136827,23.0,7,0.34055325388908386
0.352372,-0.730868,0.217408,2.0,15,0.35237160325050354
0.53151,-1.10736,0.0643732,16.0,9,0.53151035308837891
0.52916,-1.10296,0.107027,66.0,10,0.52915984392166138
0.522548,-1.09015,0.148437,61.0,11,0.52254801988601685
0.531557,-1.10994,0.194917,72.0,12,0.53155690431594849
0.52895,-1.10499,0.23813,45.0,13,0.52894985675811768
0.301715,-0.630576,-0.0366352,8.0,6,0.30171540379524231
0.341536,-0.714441,-0.0138223,23.0,7,0.34153646230697632
0.361479,-0.756497,0.224655,2.0,15,0.36147889494895935
0.519062,-1.09118,0.0633265,18.0,9,0.5190621018409729
0.527873,-1.1102,0.10755,67.0,10,0.52787321805953979
0.518739,-1.09197,0.148437,58.0,11,0.51873946189880371
0.522597,-1.10108,0.19304,69.0,12,0.52259713411331177
0.523407,-1.10329,0.237366,45.0,13,0.52340668439865112
0.318339,-0.671327,-0.038938,7.0,6,0.31833896040916443
0.336472,-0.710207,-0.0137176,21.0,7,0.33647200465202332
0.317496,-0.670455,0.198773,3.0,15,0.31749552488327026
0.51525,-1.09298,0.0633265,22.0,9,0.51525002717971802
0.517009,-1.09771,0.106156,67.0,10,0.51700896024703979
0.514925,-1.09377,0.148437,61.0,11,0.51492458581924438
0.515388,-1.09575,0.191789,69.0,12,0.51538753509521484
0.520194,-1.10697,0.237748,46.0,13,0.52019417285919189
0.30229,-0.643565,-0.0372632,7.0,6,0.30229023098945618
0.330592,-0.704137,-0.013578,21.0,7,0.33059155941009521
0.315153,-0.671559,0.198773,3.0,15,0.31515315175056458
0.513122,-1.09839,0.0635359,20.0,9,0.51312249898910522
0.508118,-1.08867,0.10511,67.0,10,0.50811833143234253
0.510912,-1.09565,0.148437,58.0,11,0.51091217994689941
0.510725,-1.09575,0.191476,74.0,12,0.51072490215301514
0.508868,-1.09276,0.234313,48.0,13,0.50886809825897217
0.294985,-0.633752,-0.0366352,8.0,6,0.29498502612113953
0.328975,-0.7071,-0.0136129,19.0,7,0.3289751410484314
0.333987,-0.7182,0.212232,2.0,15,0.33398684859275818
0.509285,-1.10018,0.0635359,30.0,9,0.50928521156311035
0.505988,-1.09405,0.105458,69.0,10,0.50598758459091187
0.500612,-1.08293,0.146487,59.0,11,0.50061243772506714
0.507725,-1.09932,0.191789,70.0,12,0.50772517919540405
0.498659,-1.08019,0.231261,51.0,13,0.49865859746932983
0.312965,-0.678251,-0.0391473,7.0,6,0.31296515464782715
0.328179,-0.711876,-0.0136827,19.0,7,0.32817927002906799
0.339563,-0.736906,0.217408,2.0,15,0.33956250548362732
0.502302,-1.0946,0.0631172,34.0,9,0.50230205059051514
0.501527,-1.09392,0.105284,73.0,10,0.50152665376663208
0.494349,-1.07925,0.145756,63.0,11,0.49434921145439148
0.500788,-1.09382,0.190537,68.0,12,0.50078755617141724
0.496518,-1.08549,0.232024,57.0,13,0.49651837348937988
0.302291,-0.661175,-0.0381006,7.0,6,0.30229091644287109
0.332466,-0.72751,-0.0139619,18.0,7,0.33246618509292603
0.329091,-0.720456,0.212232,2.0,15,0.32909053564071655
0.333808,-0.733492,0.0140666,4.0,8,0.33380791544914246
0.495998,-1.09089,0.0628032,38.0,9,0.49599820375442505
0.490289,-1.07933,0.103715,74.0,10,0.49028882384300232
0.491588,-1.0827,0.145999,65.0,11,0.49158817529678345
0.493702,-1.08836,0.189286,70.0,12,0.49370232224464417
0.496159,-1.09428,0.23355,62.0,13,0.49615886807441711
0.325801,-0.719558,-0.0137874,17.0,7,0.32580059766769409
0.305864,-0.675841,0.198773,3.0,15,0.30586397647857666
0.34413,-0.76394,0.0146251,15.0,8,0.34412994980812073
0.491806,-1.09279,0.0628032,42.0,9,0.49180582165718079
0.483877,-1.07567,0.103192,75.0,10,0.48387748003005981
0.491496,-1.09363,0.147218,69.0,11,0.49149611592292786
0.483047,-1.07583,0.186783,70.0,12,0.48304674029350281
0.492757,-1.09797,0.233932,66.0,13,0.49275732040405273
0.3214,-0.717154,-0.0137176,17.0,7,0.32139956951141357
0.303267,-0.67701,0.198773,3.0,15,0.30326676368713379
0.333312,-0.746876,0.0142761,4.0,8,0.33331182599067688
0.483922,-1.08538,0.0622798,47.0,9,0.48392155766487122
0.476065,-1.06826,0.102321,69.0,10,0.4760647714138031
0.482024,-1.08264,0.145512,65.0,11,0.48202359676361084
0.480894,-1.08112,0.187409,69.0,12,0.48089420795440674
0.480148,-1.07995,0.229734,70.0,13,0.48014816641807556
0.320517,-0.721927,-0.0137874,17.0,7,0.32051721215248108
0.300902,-0.678064,0.198773,3.0,15,0.30090171098709106
0.338788,-0.766324,0.0146251,3.0,8,0.33878836035728455
0.482551,-1.09254,0.0625938,52.0,9,0.48255088925361633
0.480379,-1.08814,0.104064,76.0,10,0.48037946224212646
0.473435,-1.07342,0.14405,65.0,11,0.4734351634979248
0.477117,-1.08279,0.187409,69.0,12,0.47711732983589172
0.470045,-1.06725,0.226681,70.0,13,0.47004503011703491
0.317995,-0.723041,-0.0137874,17.0,7,0.31799525022506714
0.298533,-0.679111,0.198773,3.0,15,0.29853296279907227
0.323276,-0.738194,0.0140666,4.0,8,0.32327648997306824
0.474732,-1.08507,0.0620705,55.0,9,0.47473159432411194
0.466201,-1.06608,0.101798,68.0,10,0.46620050072669983
0.465712,-1.06597,0.142831,68.0,11,0.46571171283721924
0.470174,-1.07721,0.186157,65.0,12,0.47017398476600647
0.466317,-1.06888,0.226681,74.0,13,0.46631661057472229
0.323456,-0.74248,-0.0141364,16.0,7,0.32345598936080933
0.296161,-0.680149,0.198773,3.0,15,0.29616057872772217
0.326268,-0.75216,0.014311,12.0,8,0.32626825571060181
0.465382,-1.07389,0.0613377,61.0,9,0.46538174152374268
0.469604,-1.08415,0.103367,76.0,10,0.46960356831550598
0.460411,-1.06395,0.142343,69.0,11,0.46041116118431091
0.464843,-1.07522,0.185531,72.0,12,0.46484330296516418
0.462583,-1.0705,0.226681,72.0,13,0.46258276700973511
0.31294,-0.725244,-0.0137874,14.0,7,0.31293979287147522
0.293785,-0.681178,0.198773,3.0,15,0.29378467798233032
0.335481,-0.780854,0.0148345,3.0,8,0.335481196641922
0.462418,-1.07734,0.0614424,57.0,9,0.46241816878318787
0.454819,-1.06015,0.100926,71.0,10,0.45481899380683899
0.456695,-1.06555,0.142343,69.0,11,0.45669460296630859
0.456422,-1.06594,0.183654,68.0,12,0.45642176270484924
0.459616,-1.07392,0.227063,75.0,13,0.45961564779281616
0.31355,-0.733687,-0.013927,14.0,7,0.31354966759681702
0.291405,-0.6822,0.198773,3.0,15,0.29140511155128479
0.339017,-0.79674,0.0151138,3.0,8,0.33901709318161011
0.454748,-1.06976,0.0609191,60.0,9,0.45474797487258911
0.453453,-1.06723,0.101449,73.0,10,0.45345297455787659
0.45685,-1.07627,0.143562,72.0,11,0.45685037970542908
0.451156,-1.06389,0.183028,65.0,12,0.45115584135055542
0.451267,-1.06467,0.224773,78.0,13,0.45126721262931824
0.312546,-0.73846,-0.0139968,14.0,7,0.31254550814628601
0.289022,-0.683213,0.198773,3.0,15,0.28902199864387512
0.317597,-0.753692,0.0142761,4.0,8,0.31759732961654663
0.454886,-1.08055,0.0614424,57.0,9,0.45488566160202026
0.448952,-1.06697,0.101275,76.0,10,0.44895216822624207
0.445398,-1.05956,0.141125,72.0,11,0.44539827108383179
0.447439,-1.06546,0.183028,67.0,12,0.4474392831325531
0.43919,-1.04632,0.220575,71.0,13,0.4391898512840271
0.306874,-0.73217,-0.0138572,16.0,7,0.30687394738197327
0.286635,-0.684217,0.198773,3.0,15,0.28663542866706848
0.444195,-1.06554,0.0605004,58.0,9,0.44419461488723755
0.440627,-1.0575,0.100229,71.0,10,0.44062709808349609
0.436357,-1.04828,0.139419,70.0,11,0.43635693192481995
0.443718,-1.06701,0.183028,68.0,12,0.44371750950813293
0.438549,-1.0551,0.222102,74.0,13,0.43854886293411255
0.305849,-0.73693,-0.013927,14.0,7,0.30584949254989624
0.284245,-0.685214,0.198773,3.0,15,0.28424522280693054
0.438186,-1.06154,0.0601864,60.0,9,0.43818619847297668
0.436173,-1.05719,0.100055,75.0,10,0.43617314100265503
0.434208,-1.05347,0.139906,70.0,11,0.43420794606208801
0.435478,-1.0576,0.181151,65.0,12,0.43547767400741577
0.437105,-1.06207,0.223247,75.0,13,0.43710479140281677
0.303275,-0.737993,-0.013927,14.0,7,0.30327525734901428
0.281852,-0.686202,0.198773,3.0,15,0.28185170888900757
0.434478,-1.06306,0.0601864,58.0,9,0.43447816371917725
0.427206,-1.04579,0.0988346,71.0,10,0.42720615863800049
0.429778,-1.05314,0.139662,74.0,11,0.42977803945541382
0.430292,-1.05545,0.180525,64.0,12,0.43029165267944336
0.432654,-1.06177,0.222865,73.0,13,0.43265390396118164
0.294668,-0.72423,-0.0136478,14.0,7,0.2946682870388031
0.279455,-0.687181,0.198773,3.0,15,0.27945467829704285
0.429266,-1.06087,0.059977,63.0,9,0.42926636338233948
0.419818,-1.03804,0.0979631,68.0,10,0.41981798410415649
0.423125,-1.04727,0.138687,74.0,11,0.423124760389328
0.426605,-1.05695,0.180525,64.0,12,0.42660492658615112
0.417193,-1.03415,0.216759,71.0,13,0.41719314455986023
0.296621,-0.736383,-0.0138572,14.0,7,0.29662135243415833
0.277054,-0.688153,0.198773,3.0,15,0.27705425024032593
0.337142,-0.840786,0.0158119,2.0,8,0.33714184165000916
0.430017,-1.07349,0.060605,60.0,9,0.43001672625541687
0.419895,-1.04875,0.0988346,69.0,10,0.4198947548866272
0.414306,-1.03584,0.136981,69.0,11,0.41430610418319702
0.422913,-1.05843,0.180525,64.0,12,0.42291271686553955
0.413581,-1.0356,0.216759,74.0,13,0.41358074545860291
0.29553,-0.741129,-0.013927,14.0,7,0.29553043842315674
0.274651,-0.689116,0.198773,3.0,15,0.27465054392814636
0.322401,-0.81222,0.0152534,3.0,8,0.32240083813667297
0.418905,-1.05642,0.0595583,60.0,9,0.4189048707485199
0.4177,-1.05391,0.0991832,76.0,10,0.41769960522651672
0.408496,-1.03174,0.13625,72.0,11,0.40849551558494568
0.419216,-1.0599,0.180525,65.0,12,0.41921564936637878
0.413572,-1.04616,0.218667,78.0,13,0.41357210278511047
0.292942,-0.742156,-0.013927,16.0,7,0.29294168949127197
0.272243,-0.69007,0.198773,3.0,15,0.27224329113960266
0.326145,-0.830091,0.0155675,18.0,8,0.32614505290985107
0.412296,-1.05044,0.0591396,58.0,9,0.41229581832885742
0.411108,-1.04795,0.098486,71.0,10,0.41110756993293762
0.405616,-1.03501,0.136494,70.0,11,0.40561598539352417
0.412633,-1.054,0.179274,64.0,12,0.41263294219970703
0.406341,-1.03846,0.216759,75.0,13,0.4063408374786377
0.285983,-0.731998,-0.0137176,17.0,7,0.28598311543464661
0.269833,-0.691016,0.198773,3.0,15,0.26983290910720825
0.324695,-0.834952,0.0156374,31.0,8,0.32469505071640015
0.408627,-1.05187,0.0591396,61.0,9,0.40862655639648438
0.40312,-1.03823,0.0974401,69.0,10,0.4031202495098114
0.403436,-1.04012,0.136981,70.0,11,0.40343636274337769
0.404669,-1.04438,0.177397,67.0,12,0.40466892719268799
0.402713,-1.03987,0.216759,76.0,13,0.40271341800689697
0.412735,-1.06686,0.264093,0.0,14,0.41273528337478638
0.281984,-0.729262,-0.0136478,14.0,7,0.28198385238647461
0.267419,-0.691954,0.198773,3.0,15,0.26741921901702881
0.320342,-0.832348,0.0155675,47.0,8,0.32034209370613098
0.403519,-1.04956,0.0589303,63.0,9,0.40351888537406921
0.39735,-1.03405,0.0969172,66.0,10,0.39734989404678345
0.39838,-1.03782,0.136494,70.0,11,0.39838036894798279
0.401021,-1.04579,0.177397,68.0,12,0.40102097392082214
0.39346,-1.02661,0.213706,71.0,13,0.39346036314964294
0.409009,-1.06829,0.264093,0.0,14,0.40900886058807373
0.276578,-0.722771,-0.0135082,15.0,7,0.27657788991928101
0.265002,-0.692883,0.198773,3.0,15,0.26500213146209717
0.314588,-0.825986,0.0154279,51.0,8,0.31458765268325806
0.404114,-1.06216,0.0595583,61.0,9,0.40411418676376343
0.394446,-1.0373,0.0970915,69.0,10,0.39444592595100403
0.389116,-1.02435,0.134544,70.0,11,0.38911592960357666
0.397368,-1.04718,0.177397,65.0,12,0.39736801385879517
0.38709,-1.02063,0.21218,74.0,13,0.38708963990211487
0.408039,-1.077,0.265892,1.0,14,0.40803897380828857
0.281843,-0.744304,-0.0138921,12.0,7,0.28184279799461365
0.262582,-0.693804,0.198773,3.0,15,0.26258194446563721
0.314523,-0.834564,0.0155675,49.0,8,0.31452339887619019
0.393367,-1.04487,0.0585116,63.0,9,0.39336711168289185
0.393629,-1.04613,0.0977887,76.0,10,0.39362946152687073
0.383443,-1.02013,0.133813,74.0,11,0.38344255089759827
0.392321,-1.04486,0.176771,67.0,12,0.39232146739959717
0.386974,-1.03117,0.214088,78.0,13,0.38697353005409241
0.396752,-1.05835,0.260943,4.0,14,0.39675241708755493
0.276437,-0.737793,-0.0137525,14.0,7,0.27643659710884094
0.260158,-0.694716,0.198773,3.0,15,0.26015841960906982
0.313006,-0.839404,0.0156374,55.0,8,0.31300574541091919
0.385534,-1.03501,0.0578836,63.0,9,0.3855343759059906
0.382329,-1.02695,0.0958713,68.0,10,0.38232862949371338
0.381263,-1.02519,0.1343,72.0,11,0.38126325607299805
0.38592,-1.03882,0.175519,65.0,12,0.38592031598091125
0.382005,-1.02883,0.213324,85.0,13,0.38200503587722778
0.386279,-1.04145,0.256444,7.0,14,0.38627886772155762
0.273164,-0.736878,-0.0137176,14.0,7,0.27316448092460632
0.257732,-0.69562,0.198773,3.0,15,0.25773188471794128
0.315611,-0.8555,0.0159166,38.0,8,0.31561070680618286
0.381919,-1.03635,0.0578836,65.0,9,0.38191914558410645
0.376676,-1.02267,0.0953484,67.0,10,0.37667578458786011
0.376997,-1.02465,0.134056,69.0,11,0.37699687480926514
0.378203,-1.02903,0.173642,67.0,12,0.37820309400558472
0.375027,-1.02094,0.211416,71.0,13,0.37502655386924744
0.379956,-1.03548,0.254645,10.0,14,0.3799559473991394
0.269213,-0.734072,-0.0136478,14.0,7,0.26921349763870239
0.255302,-0.696516,0.198773,3.0,15,0.25530222058296204
0.311937,-0.854718,0.0158817,26.0,8,0.31193700432777405
0.381036,-1.04518,0.0583023,65.0,9,0.38103559613227844
0.37174,-1.02024,0.0949998,69.0,10,0.37173962593078613
0.375455,-1.03155,0.134787,72.0,11,0.37545472383499146
0.374609,-1.03035,0.173642,70.0,12,0.37460872530937195
0.372131,-1.02409,0.211798,75.0,13,0.37213113903999329
0.37368,-1.02947,0.252845,16.0,14,0.37367954850196838
0.268695,-0.740647,-0.0137525,12.0,7,0.26869544386863708
0.252869,-0.697403,0.198773,3.0,15,0.25286927819252014
0.310989,-0.861445,0.0159864,20.0,8,0.31098851561546326
0.377385,-1.04651,0.0583023,65.0,9,0.37738496065139771
0.369527,-1.02528,0.0953484,69.0,10,0.36952701210975647
0.3658,-1.01605,0.132594,69.0,11,0.36579990386962891
0.373684,-1.03908,0.174894,65.0,12,0.37368381023406982
0.36125,-1.00506,0.2076,73.0,13,0.36124959588050842
0.370084,-1.03077,0.252845,19.0,14,0.37008371949195862
0.264082,-0.735934,-0.0136478,14.0,7,0.2640821635723114
0.250433,-0.698281,0.198773,3.0,15,0.25043341517448425
0.328825,-0.920905,0.0170685,10.0,8,0.32882547378540039
0.36702,-1.02901,0.0572555,65.0,9,0.36702001094818115
0.364608,-1.02281,0.0949998,69.0,10,0.36460795998573303
0.358255,-1.0061,0.131131,69.0,11,0.35825541615486145
0.366083,-1.02922,0.173017,67.0,12,0.3660825788974762
0.360369,-1.01371,0.209127,71.0,13,0.36036935448646545
0.364527,-1.02654,0.251495,21.0,14,0.36452707648277283
0.25683,-0.723659,-0.0134034,13.0,7,0.25682991743087769
0.247994,-0.699151,0.198773,3.0,15,0.24799440801143646
0.341261,-0.965297,0.0178713,9.0,8,0.34126079082489014
0.362455,-1.02639,0.0570462,65.0,9,0.36245542764663696
0.362719,-1.02771,0.0953484,76.0,10,0.3627190887928009
0.355753,-1.00909,0.131375,74.0,11,0.35575300455093384
0.376028,-1.06719,-0.138931,0.0,4,0.37602755427360535
0.362847,-1.03036,0.173017,68.0,12,0.36284732818603516
0.35979,-1.02225,0.210653,86.0,13,0.35979002714157104
0.359361,-1.02217,0.250146,31.0,14,0.35936138033866882
0.254555,-0.724463,-0.0134034,13.0,7,0.25455516576766968
0.245797,-0.699927,0.198773,3.0,15,0.24579671025276184
0.349768,-1.00046,0.0184996,13.0,8,0.34976819157600403
0.356236,-1.0201,0.0566275,65.0,9,0.35623636841773987
0.353221,-1.01204,0.0937796,76.0,10,0.35322058200836182
0.355496,-1.0197,0.132594,70.0,11,0.35549584031105042
0.352752,-1.01297,0.169888,69.0,12,0.35275226831436157
0.353638,-1.01608,0.209127,73.0,13,0.35363832116127014
0.354511,-1.01974,0.249246,38.0,14,0.35451117157936096
0.250712,-0.721569,-0.0133336,15.0,7,0.25071221590042114
0.243352,-0.70078,0.198773,3.0,15,0.24335205554962158
0.34758,-1.00545,0.0185694,6.0,8,0.34758046269416809
0.355281,-1.02889,0.0570462,63.0,9,0.35528102517127991
0.349036,-1.01138,0.0936053,74.0,10,0.34903588891029358
0.351287,-1.01906,0.13235,74.0,11,0.35128742456436157
